ID,City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
11325,Berlin,360.6151257,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,1.69993239,0.495162888,132.8014403,20.24820822,210.4718768,43.3978599
11326,Berlin,119.4260073,Weekday,Private room,FALSE,TRUE,4,FALSE,1,0,7,87,1,3.342363716,0.444351346,87.03636324,13.27041636,122.3321411,25.22404989
11327,Berlin,296.8121903,Weekday,Private room,FALSE,TRUE,3,FALSE,0,0,10,100,1,11.71883739,1.777374474,32.61203603,4.972350411,42.1773195,8.696674495
11328,Berlin,316.6775732,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,2.678472186,0.255980218,102.4276731,15.6171262,165.1138664,34.04534872
11329,Berlin,162.4287183,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,2.424477652,0.511921776,103.3996938,15.76533,174.9308795,36.0695496
11330,Berlin,197.2515659,Weekday,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,9,80,1,12.54514436,3.497429885,33.6517485,5.130875157,44.2586659,9.125833872
11331,Berlin,133.2149201,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,3.240362153,0.69123345,83.11646484,12.67275026,117.5557117,24.23918285
11332,Berlin,229.7373095,Weekday,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,9,100,2,3.048669962,0.662280835,85.97084199,13.10795656,124.0153152,25.57110888
11333,Berlin,193.5121997,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,100,1,2.170968885,0.65207,105.2674678,16.05010911,168.8310174,34.8117998
11334,Berlin,122.9316631,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,98,1,2.265498175,0.684015354,103.0951029,15.71888908,165.8202979,34.19101006
11335,Berlin,115.9203515,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,96,1,15.49769919,2.581391889,25.10618775,3.827935271,32.5744519,6.716628946
11336,Berlin,134.6171824,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,3.069518552,0.188748592,91.06646906,13.88488576,132.951818,27.41375455
11337,Berlin,179.7232869,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,0,2.254865808,0.701554371,102.8250837,15.67771931,163.2074994,33.6522689
11338,Berlin,115.9203515,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,9.960604256,0.576218,39.68701683,6.051071275,50.25594516,10.36243179
11339,Berlin,122.9316631,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,96,1,7.572722946,0.320316436,55.24083648,8.42255895,68.6741896,14.16014769
11340,Berlin,151.911751,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,97,1,2.787943876,0.962963754,88.04530115,13.42424892,129.6953724,26.74229776
11341,Berlin,144.9004394,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,9,96,1,1.630495093,1.128735779,110.502532,16.84829827,163.4198069,33.69604525
11342,Berlin,280.4524633,Weekday,Private room,FALSE,TRUE,5,TRUE,1,0,10,100,2,11.82616468,0.48385174,32.87452794,5.012372498,42.73374155,8.811404913
11343,Berlin,208.7033748,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,100,1,10.80262188,1.325551715,35.8270616,5.462544697,46.33177418,9.553294606
11344,Berlin,270.1692063,Weekday,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,9,92,1,2.786864983,0.116837976,98.39484,15.00224097,155.4971642,32.06245057
11345,Berlin,197.2515659,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,8,82,2,2.829547739,0.649818514,89.90135497,13.70724106,133.9871509,27.62723311
11346,Berlin,129.9429747,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,9,90,1,3.167398438,0.60643657,84.7750484,12.92563415,121.1746913,24.98539166
11347,Berlin,171.7771338,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,93,1,6.81546847,0.36181524,58.90263445,8.980872532,72.65693467,14.98136245
11348,Berlin,201.6920632,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,3.245288572,0.35467954,89.24215842,13.6067335,126.6184561,26.1078587
11349,Berlin,229.7373095,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,97,1,1.723885992,0.526969624,125.3453254,19.11137592,203.5130955,41.96300684
11350,Berlin,146.3027017,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,2,4.935375372,0.237827608,65.90535178,10.0485754,85.06434801,17.53968613
11351,Berlin,331.6350379,Weekday,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,10,94,2,6.372710937,0.640390585,60.10917399,9.164833367,74.17042898,15.29343462
11352,Berlin,146.3027017,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,95,1,3.219788894,0.454174683,85.77023166,13.07736954,124.535984,25.67846722
11353,Berlin,346.5925026,Weekday,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,10,97,1,2.750500727,0.882356534,89.42240448,13.63421558,133.2361732,27.47238666
11354,Berlin,115.9203515,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,99,1,8.98634306,0.316002154,44.62071256,6.803310845,57.54283493,11.86493857
11355,Berlin,139.2913901,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,96,1,2.94650101,0.968707673,85.22413096,12.99410568,122.1070513,25.17763792
11356,Berlin,463.9151164,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,97,1,3.536286013,0.93512342,90.30614895,13.76895991,118.1335697,24.35833322
11357,Berlin,168.271478,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,94,1,2.441067151,1.389075347,91.19010132,13.90373595,129.888906,26.78220308
11358,Berlin,115.9203515,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,95,2,6.26220672,0.088487584,71.54839214,10.9089686,86.83303695,17.90437768
11359,Berlin,110.3113022,Weekday,Private room,FALSE,TRUE,3,TRUE,0,0,10,99,1,9.249315877,0.400612872,48.6296752,7.414556552,61.62841158,12.7073565
11360,Berlin,171.7771338,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,9,93,1,2.25716734,0.644808368,104.3154159,15.90494996,170.0852911,35.07042247
11361,Berlin,171.7771338,Weekday,Private room,FALSE,TRUE,3,FALSE,1,0,10,98,1,11.30942558,0.870853583,38.99398531,5.945404901,50.47009073,10.40658714
11362,Berlin,171.7771338,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,94,1,11.37350324,0.884987218,38.7158921,5.903004088,50.19855358,10.35059804
11363,Berlin,127.6058708,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,98,1,7.355261589,1.717119725,50.91328914,7.762738699,63.54645083,13.10284306
11364,Berlin,587.781621,Weekday,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,8,84,2,10.4347655,0.443354008,41.40260196,6.312646186,53.17082903,10.96346089
11365,Berlin,115.9203515,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,9,94,1,8.879171705,0.464905653,49.53889137,7.553184555,62.49388186,12.88581055
11366,Berlin,92.78302328,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,9,87,1,12.6068716,2.914989086,31.74667354,4.84040877,40.79092091,8.410808598
11367,Berlin,90.44591942,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,7,60,1,11.47047594,0.286467485,37.7771133,5.759868676,51.00504665,10.51689139
11368,Berlin,254.9780312,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,100,0,4.156416546,0.205618692,72.95377075,11.12324639,96.22187363,19.84029152
11369,Berlin,333.9721417,Weekday,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,7,80,2,3.198801362,0.300286315,88.95980761,13.56368353,127.7281803,26.33667623
11370,Berlin,173.8805273,Weekday,Private room,FALSE,TRUE,4,FALSE,1,0,9,94,1,6.141250903,0.236995451,73.44232982,11.19773689,88.61243704,18.27127779
11371,Berlin,220.3888941,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,95,1,10.84100796,1.09487225,41.21601073,6.284196659,52.958474,10.91967474
11372,Berlin,218.0517902,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,98,1,10.31669881,0.633718147,43.2497449,6.594279689,55.39295771,11.42164861
11373,Berlin,197.2515659,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,4.707193607,0.198729499,68.20120448,10.39862359,88.1250886,18.17078988
11374,Berlin,746.9383939,Weekday,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,10,100,2,13.66018135,2.068343157,34.21106015,5.216153288,44.99366988,9.27738666
11375,Berlin,178.554735,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,95,1,15.35964028,1.662338597,31.36495163,4.782207709,42.30839708,8.723701795
11376,Berlin,161.026456,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,0,18.67443007,4.042480767,24.28325282,3.702462552,31.95134937,6.588149471
11377,Berlin,104.4685426,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,93,1,14.88679591,0.939884456,31.83552563,4.85395603,42.88277941,8.842135498
11378,Berlin,109.1427503,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,9,97,1,12.40492773,0.320853397,39.4586891,6.016258192,52.0800942,10.73855883
11379,Berlin,99.56062447,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,14.9679124,0.76976347,32.26874777,4.92000932,44.04882617,9.082566356
11380,Berlin,86.94026363,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,97,1,15.89463223,1.164031831,29.68817601,4.526550075,39.76316799,8.198892983
