ID,City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
21,Amsterdam,243.2451433,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,96,1,2.870632844,1.278894075,169.6957545,8.985502956,210.2676921,14.6517553
22,Amsterdam,933.8457573,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,96,2,1.014066427,0.377103687,477.7940702,25.29951349,664.0532506,46.27218589
23,Amsterdam,251.9157313,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,97,1,1.247083667,1.098774338,267.3259896,14.15508878,366.4646498,25.53578404
24,Amsterdam,377.2877464,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,98,1,1.167492301,0.983743003,278.8005954,14.76267678,383.5778926,26.72825942
25,Amsterdam,245.5885455,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,96,1,4.230634297,2.68714404,92.2136022,4.882771508,116.2171437,8.098177779
26,Amsterdam,217.7020599,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,8,93,1,4.180814737,2.808437972,93.27076367,4.93874891,117.759656,8.205662253
27,Amsterdam,295.0343308,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,95,1,3.366018582,0.225882299,170.0286974,9.003132506,217.1552314,15.13168895
28,Amsterdam,295.0343308,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,94,1,4.127280019,0.839325385,129.2296995,6.842798454,164.405009,11.45597756
29,Amsterdam,1032.971668,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,96,2,2.161607614,1.424169427,183.3652586,9.709312281,222.3896893,15.49643351
30,Amsterdam,270.4286083,Weekday,Private room,FALSE,TRUE,4,TRUE,0,0,10,98,1,4.885477641,1.094836811,91.666212,4.853786833,114.6743433,7.990673226
31,Amsterdam,524.6877417,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,89,1,1.126326972,1.121070546,386.3649665,20.4582817,462.8059339,32.24898332
32,Amsterdam,599.6766105,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,94,3,3.363590725,0.697422494,156.2371148,8.272859043,198.8741211,13.85783489
33,Amsterdam,516.0171537,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,100,2,1.071168346,0.382535403,487.8730216,25.83320066,702.9288761,48.98109541
34,Amsterdam,602.2543529,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,100,2,3.856290113,0.727962239,148.724103,7.875040072,184.2598483,12.83949133
35,Amsterdam,504.0658027,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,94,2,4.075247886,1.873410991,98.63663409,5.222875315,122.1255419,8.509883465
36,Amsterdam,1609.917278,Weekday,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,10,96,3,2.988588786,1.750002981,207.9524737,11.01122166,241.7781267,16.84744772
37,Amsterdam,310.9694655,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,94,0,4.147086686,0.038354694,118.7788847,6.289420865,151.3763929,10.54812485
38,Amsterdam,202.7042861,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,94,1,5.611750156,3.911722316,71.34500904,3.777765634,89.08448606,6.207535156
39,Amsterdam,796.288051,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,94,2,2.854991669,1.702583373,202.8431045,10.74067716,271.3813254,18.9102412
40,Amsterdam,504.0658027,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,9,96,1,6.411657372,4.143226904,67.21539749,3.559099959,83.99842553,5.853131141
41,Amsterdam,319.6400534,Weekday,Private room,FALSE,TRUE,2,FALSE,0,1,10,95,1,0.540353868,0.338657742,558.6099219,29.57876654,816.9103767,56.92349036
42,Amsterdam,614.4400441,Weekday,Private room,FALSE,TRUE,4,FALSE,0,1,9,96,1,0.495828246,0.332742213,717.4464438,37.98926591,848.4048419,59.11807
43,Amsterdam,467.0400487,Weekday,Private room,FALSE,TRUE,3,FALSE,0,1,10,94,1,0.514355662,0.277211123,589.2808024,31.20281004,873.3642985,60.85728085
44,Amsterdam,716.3780376,Weekday,Entire home/apt,FALSE,FALSE,5,TRUE,0,0,10,96,2,3.695005426,0.397527938,116.7239961,6.180613149,147.2522746,10.26075035
45,Amsterdam,350.1042814,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,91,0,1.097869259,0.956927964,293.0606699,15.51775719,426.5718862,29.72414275
46,Amsterdam,319.6400534,Weekday,Private room,FALSE,TRUE,2,FALSE,0,1,10,97,1,0.3846116,0.312638046,666.9076246,35.31320185,811.4863438,56.54553594
47,Amsterdam,467.0400487,Weekday,Private room,FALSE,TRUE,3,FALSE,0,1,10,96,1,0.471546542,0.143262949,767.0988273,40.61839261,825.0527698,57.49086402
48,Amsterdam,983.2915427,Weekday,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,100,2,1.430511058,1.352586935,322.0187686,17.05110777,423.3527243,29.49982692
49,Amsterdam,298.7837743,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,9,94,0,4.224208587,1.519311044,108.7458919,5.75816723,138.7867311,9.6708591
50,Amsterdam,196.6114405,Weekday,Private room,FALSE,TRUE,4,FALSE,0,0,9,94,1,6.198278629,2.371266862,65.76107994,3.482092878,81.38426748,5.670972847
51,Amsterdam,430.248635,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,96,1,3.019440853,0.792406623,144.5499838,7.654017689,182.7619838,12.73511798
52,Amsterdam,319.6400534,Weekday,Private room,FALSE,TRUE,2,FALSE,0,1,9,95,1,0.363345441,0.209639729,1238.466777,65.57763876,755.1322211,52.61869959
