ID,City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
13799,Budapest,173.896696,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,9,97,1,0.695103635,0.372001063,246.1643585,14.67993781,1025.754411,77.67327986
13800,Budapest,172.9567138,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,95,0,3.310077132,1.228378309,90.26109094,5.382693133,161.3444283,12.2174965
13801,Budapest,126.1926023,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,80,1,4.269122758,1.860019746,82.17989321,4.900773326,112.8639937,8.54640884
13802,Budapest,219.2508342,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,95,0,1.430772791,0.382048373,160.8882659,9.594523567,378.2926835,28.64548585
13803,Budapest,153.6870799,Weekday,Private room,FALSE,TRUE,3,TRUE,0,1,10,100,1,2.448337112,0.623761467,132.3216079,7.890959469,238.6113828,18.06838802
13804,Budapest,153.6870799,Weekday,Private room,FALSE,TRUE,4,TRUE,0,1,10,97,1,2.448303908,0.623748589,132.3230491,7.891045415,238.6122738,18.06845549
13805,Budapest,69.79367392,Weekday,Private room,FALSE,TRUE,4,TRUE,1,0,9,94,1,5.944274544,1.780712497,47.46477882,2.830547874,83.66367806,6.335271102
13806,Budapest,102.9280444,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,95,0,2.25199744,0.264961774,120.3667056,7.178032447,237.8008998,18.00701575
13807,Budapest,109.9779104,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,97,1,2.032155799,0.424658167,127.1906081,7.58497383,258.8362328,19.59987588
13808,Budapest,180.946562,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,1,1.56696137,0.585047869,156.455788,9.330194071,352.1259946,26.66406366
13809,Budapest,97.52314706,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,9,97,0,1.945273728,0.557718499,138.7290767,8.273066949,277.594582,21.02031579
